"","LYL1","LYL2","LYL3","LYL4","LYL5","LYL6"
"ASV917",0.000157282,0,0.000904372,0,0.000786411,0.001061655
"ASV288",0.000629129,0,0,0.000825731,0,0
"ASV326",0.000786411,0,0,0.000275244,0.000825731,0.000550488
"ASV395",0.000825731,0.000235923,0,0,0.000550488,0.00070777
"ASV4092",0,0,0.000943693,0.002044668,0,0
"ASV382",0.000471846,0,0.001572822,0.000629129,0,0
"ASV405",0.000511167,0,0.000196603,0,0.000904372,0.000353885
"ASV813",0.000275244,0.000235923,0.000353885,0.000432526,0.000393205,0
"ASV504",0.000550488,0.000157282,0.000275244,0.000353885,0.000432526,0
"ASV565",0.000511167,0,0.000117962,0,0.000550488,0.000629129
"ASV227",0.00074709,0,0,0.000275244,0,0.000157282
"ASV4866",0,0,0,0.00290972,0.000235923,0
"ASV2413",0,0.00074709,0.001140296,0.000983014,0,0.001022334
"ASV530",0.000393205,0,0,0.000983014,0,0
"ASV1332",7.86e-05,0.000668449,0.000668449,0,0.000235923,0
"ASV367",0.000668449,0.000668449,0.000589808,0,0,0
"ASV391",0.000511167,0.000196603,0,0.000353885,0.000117962,0.000314564
"ASV3231",0,0,0,0.002437874,0,0.000943693
"ASV452",0.000314564,0,0.002005348,0,0.000471846,0
"ASV3223",0,0,0.000668449,0,0,0.001061655
"ASV2395",0,0.000825731,0,0.00070777,0,0.00074709
"ASV4076",0,0,0.002477194,0.001140296,0,0
"ASV644",0.000235923,0.000196603,0.000275244,0.00074709,0,0.000314564
"ASV457",0.000235923,0.000314564,7.86e-05,0.000235923,0,0.000235923
"ASV238",0.001061655,0,0,0,0,0
"ASV749",0.000157282,0.000235923,0.000393205,0.000275244,0.000825731,0.000196603
"ASV559",0.000275244,0.000275244,0.000157282,0.000589808,0.000471846,0
"ASV578",0.000511167,0.000157282,0,0.00070777,0.000117962,0.000511167
"ASV612",0.000314564,0.000511167,0.000393205,0.000668449,0.000157282,0
"ASV639",0.000235923,0,0.000589808,0.000353885,0.000432526,0.00074709
"ASV430",0.000471846,0,0.000353885,0,0.000511167,0
"ASV669",0.000353885,0.000786411,0,0,0,0
"ASV607",0.000275244,0,0.000550488,0,0.000117962,0.000550488
"ASV766",0.000314564,0.000353885,0.00074709,0,0.000432526,0.000511167
"ASV697",0.000275244,0.000117962,0.000117962,0.000471846,0,0.000196603
"ASV471",0.000511167,0,0,0,0.000393205,0.000786411
"ASV597",0.000314564,0,0.00070777,0,0,0
"ASV353",0.000943693,0.001179616,0,0,0,0
"ASV4821",0,0,0,0.000865052,0.00074709,0
"ASV2428",0,0.000629129,0.000629129,0.000511167,0,0
"ASV185",0.001140296,0,0,0,0,0
"ASV698",0.000196603,0,0.000511167,0,0,0.000904372
"ASV338",0.000589808,0,0.001415539,0,0,0
"ASV518",0.000432526,0,0.000275244,0.000117962,0.000157282,0.000196603
"ASV6948",0,0,0,0.003184964,0,0
"ASV638",0.000393205,0.000196603,0.000275244,0.000235923,0.000157282,0.000629129
"ASV446",0.000589808,0.000275244,0.000353885,0.000117962,0.000353885,0
"ASV531",0.000393205,0.000589808,0,0,0,0.000589808
"ASV2432",0,0.000471846,0.000196603,0.000314564,0.000393205,0.000235923
"ASV3237",0,0,0.000275244,0,0,0.000904372
"ASV4093",0,0,0.00070777,0.000589808,0,0
"ASV385",0.000471846,0,0.000235923,0,0.000511167,0.000393205
"ASV997",0.000235923,0,0.00070777,0,0,0.00070777
"ASV570",0.000471846,0,0.000275244,0,0,0.000353885
"ASV2374",0,0.003067002,0,0,0,0
"ASV801",0.000196603,0.000353885,0,0.001022334,0,0
"ASV1503",0.000117962,0.000393205,0,0,0.001061655,3.93e-05
"ASV636",0.000511167,0,0.000117962,0,0.000393205,0.000432526
"ASV449",0.000550488,0,0,0.000235923,0.000983014,0
"ASV354",0.000511167,0.000196603,0,0.000117962,0.000196603,0.000196603
"ASV1125",0.000117962,0,0.001533501,0,0.000235923,0.000117962
"ASV216",0.001100975,0,0,0,0,0
"ASV375",0.000786411,0,0,0,0.000471846,0
"ASV356",0.000589808,0.001297578,0,0,0,0
"ASV791",0.000235923,0,0.000314564,0.000511167,0,0.000589808
"ASV2390",0,0.000865052,0,0,0.000589808,0
"ASV2614",0,0.000196603,0.00074709,0,0,0.000393205
"ASV377",0.00070777,0,0,0,0.001140296,0
"ASV746",0.000471846,0,0.000314564,0.000353885,0,0
"ASV560",0.000353885,0.000550488,0.000275244,0,0,0
"ASV1010",0.000117962,0.000196603,0.000314564,7.86e-05,0.000117962,0.000471846
"ASV3257",0,0,0.000393205,0,0.000865052,0.000589808
"ASV2451",0,0.000589808,0,0.000943693,0.000511167,0
"ASV785",0.000235923,0,0,0.001022334,0.000393205,0
"ASV552",0.000471846,0,0.000471846,0,0.000629129,0.000589808
"ASV4822",0,0,0,0.001140296,0.000393205,0
"ASV687",0.000432526,0.000353885,0.000314564,0.000235923,0.000393205,0
"ASV2422",0,0.000511167,0,0,0.001887386,0
"ASV2508",0,0.000314564,0.000393205,0.000117962,0.000117962,0.000668449
"ASV472",0.000432526,0.001218937,0,0,0,0
"ASV582",0.000314564,0.000235923,0.000353885,0.000196603,0,0.000157282
"ASV673",0.000432526,0.000825731,0,0,0,0
"ASV566",0.000432526,0,0,0.000589808,0.000550488,0.000275244
"ASV4139",0,0,0.000471846,0.00074709,0.000157282,0
"ASV2563",0,0.000275244,0,0,0,0.001258257
"ASV1593",3.93e-05,0.000196603,0.000511167,0.000275244,0.000353885,3.93e-05
"ASV4835",0,0,0,0.000786411,0.000353885,0
"ASV690",0.000432526,0.000786411,0,0,0,0
"ASV5565",0,0,0,0,0.001297578,0
"ASV713",0.000353885,0.000275244,0,0,0.000196603,0.000314564
"ASV912",0.000157282,0.000393205,0.000196603,0.000275244,0.000196603,0.000353885
"ASV2418",0,0.000786411,0,0,0,0.000471846
"ASV4105",0,0,0.000550488,0.000471846,0,0
"ASV360",0.000629129,0.00070777,0,0,0,0
"ASV322",0.00074709,0,0,0.000353885,0,0
"ASV623",0.000393205,0.000235923,0,0.000117962,0,0.000314564
"ASV2528",0,0.000235923,0,0.000471846,0.000393205,0.000235923
"ASV538",0.000353885,0.000314564,0,0,0,0.000432526
"ASV659",0.000275244,0.000353885,0.000235923,0,0.000235923,0
"ASV451",0.000550488,0,0,0.000629129,0,0
"ASV772",0.000235923,0,0,0.000314564,0,0.000825731
"ASV926",0.000196603,0.000275244,0,0.000393205,0.000550488,0.000393205
"ASV2394",0,0.000904372,0,0,0.001218937,0
"ASV2382",0,0.001061655,0,0,0.000786411,0.000511167
"ASV2427",0,0.000511167,0,0.000589808,0,0.000511167
"ASV275",0.001140296,0,0,0,0,0
"ASV928",0.000235923,0,0.000629129,0,0.000629129,0
"ASV2436",0,0.000589808,0,0,0,0.001887386
"ASV347",0.00070777,0.000157282,0,0,0.000117962,0.000117962
"ASV4081",0,0,0.001336898,0,0,0
"ASV667",0.000353885,0,0.000668449,0,0,0
"ASV574",0.000314564,0.000196603,0.000117962,0.000235923,0.000275244,0
"ASV827",0.000235923,0,0.001651463,0,0,0
"ASV598",0.000235923,0.000668449,0.000157282,0,0,0.000196603
"ASV2558",0,0.000235923,0,0.000393205,0.000117962,0.000589808
"ASV778",7.86e-05,0.000393205,0.000275244,0.000275244,0,0
"ASV752",0.000353885,0.000471846,0,0.00074709,0,0.000314564
"ASV4828",0,0,0,0,0.001022334,0
"ASV2421",0,0.000629129,0,7.86e-05,0.000550488,0
"ASV3407",0,0,0.000629129,0.000668449,0.000157282,0.000235923
"ASV526",0.000393205,0,0,0.000629129,0,0
"ASV842",0.000235923,0.000235923,0,0,0.000275244,0.000353885
"ASV637",0.000511167,0.000196603,0,0,0,0.000511167
"ASV660",0.000511167,0.000432526,0,0,0,0.000314564
"ASV821",0.000432526,0,0,7.86e-05,0.000511167,0.000196603
"ASV445",0.000550488,0.000550488,0,0,0,0
"ASV4077",0,0,0.001376219,0,0,0
"ASV2398",0,0.00074709,0,0.001140296,0,0
"ASV2377",0,0.001730104,0,0,0,0
"ASV779",0.000117962,0,0.000511167,0.000196603,0,0.000471846
"ASV2378",0,0.001926707,0,0,0,0
"ASV3249",0,0,0.000432526,0,0.000511167,0.00074709
"ASV852",0.000157282,0.000668449,0,0,0,0.000314564
"ASV1032",0.000117962,0.000314564,0,0.000511167,0,0.000393205
"ASV4107",0,0,0.000550488,0,0.000629129,0
"ASV900",0.000314564,0.000550488,0.000196603,0,0,0
"ASV2454",0,0.000511167,0,0,0,0.00074709
"ASV3216",0,0,0,0,0,0.001572822
"ASV4216",0,0,0.000275244,0.000589808,0.000629129,0
"ASV5562",0,0,0,0,0.001533501,0
"ASV963",0.000157282,0,0,0,0.001297578,0
"ASV5563",0,0,0,0,0.001612142,0
"ASV767",0.000275244,0,0.00074709,0,0,0
"ASV886",0.000235923,0,0,0.000432526,0,0.000353885
"ASV5567",0,0,0,0,0.001100975,0
"ASV3227",0,0,0,0,0,0.001100975
"ASV5564",0,0,0,0,0.00145486,0
"ASV2536",0,0.000314564,0,0.000275244,0.000393205,0.000275244
"ASV2380",0,0.001258257,0,0,0,0
"ASV2381",0,0.001376219,0,0,0,0
"ASV5566",0,0,0,0,0.001258257,0
"ASV6951",0,0,0,0.001218937,0,0
"ASV4098",0,0,0.000786411,0.000432526,0,0
"ASV4118",0,0,0.000511167,0.000550488,0,0
"ASV3222",0,0,0,0,0,0.001140296
"ASV4123",0,0,0.000471846,0,0.000589808,0
"ASV4512",0,0,7.86e-05,0.00070777,0.000393205,0
"ASV4155",0,0,0.000393205,0,0.00074709,0
"ASV2383",0,0.001179616,0,0,0,0
"ASV1023",0.000275244,0,0.000235923,0,0,0.000589808
"ASV3224",0,0,0,0,0,0.001022334
"ASV6954",0,0,0,0.001100975,0,0
"ASV3225",0,0,0,0,0,0.001100975
"ASV6955",0,0,0,0.001100975,0,0
"ASV5569",0,0,0,0,0.001061655,0
"ASV3226",0,0,0,0,0,0.001061655
"ASV5572",0,0,0,0,0.001100975,0
"ASV3233",0,0,0,0,0,0.001061655
