node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
ASV373	1	1	1	0	2.19427091786044e-17
ASV264	1	1	1	0	3.29140637679066e-17
ASV214	1	1	1	0	3.29140637679066e-17
ASV299	1	1	1	0	4.38854183572087e-17
ASV386	2	2	0.5	0	8.77708367144175e-17
ASV228	1	1	1	0	4.38854183572087e-17
ASV2404	1	1	1	0	5.48567729465109e-17
ASV320	2	2	0.5	0	4.38854183572087e-17
ASV220	2	2	0.5	0	6.58281275358131e-17
ASV263	1	1	1	0	4.38854183572087e-17
ASV297	2	2	0.5	0	8.77708367144175e-17
ASV168	1	1	1	0	3.29140637679066e-17
ASV261	9	9	0.111111111111111	0	1
ASV1114	2	2	0.5	0	8.77708367144175e-17
ASV273	3	3	0.333333333333333	0	1.53598964250231e-16
