node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
ASV298	1	0.970588235294118	1.03030303030303	0	0
ASV1498	43	43	0.0232558139534884	0	5.71185199895093e-16
ASV3644	46	46	0.0217391304347826	0	0
ASV4249	39	39	0.0256410256410256	0	0
ASV455	1	0.983738753675929	1.01653004546513	0	0
ASV3972	55	55	0.0181818181818182	0	0.999999999999999
ASV2563	35	35	0.0285714285714286	0	0
ASV3949	55	55	0.0181818181818182	0	0.999999999999999
ASV320	3	2.95683228182749	0.11292449888569	0	0
ASV2906	2	2	0.5	0	0
ASV365	43	43	0.0232558139534884	0	4.15407418105522e-16
ASV1031	5	5	0.2	0	0
ASV3998	55	55	0.0181818181818182	0	1
ASV4324	39	39	0.0256410256410256	0	0
ASV2943	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV2968	45	45	0.0222222222222222	0	3.11555563579141e-16
ASV1378	43	43	0.0232558139534884	0	5.71185199895093e-16
ASV2627	35	35	0.0285714285714286	0	0
ASV1819	55	55	0.0181818181818182	0	0.999999999999999
ASV54	2	1.94117647058824	0.257575757575758	2	0
ASV3	1	0.985610760609162	1.01459931239178	0	0
ASV1463	9	8.8585712797929	0.112885020441285	4	0
ASV1445	1	0.970588235294118	0.343434343434343	0	0
ASV4240	39	39	0.0256410256410256	0	0
ASV363	1	0.985610760609162	1.01459931239178	0	0
ASV1854	1	0.983738753675929	0.338843348488376	0	0
ASV1448	43	43	0.0232558139534884	0	5.19259272631902e-16
ASV2966	45	45	0.0222222222222222	0	0
ASV72	1	0.985610760609162	1.01459931239178	0	0
ASV2910	4	3.97979589711327	0.12659863237109	0	0
ASV2993	45	45	0.0222222222222222	0	1.55777781789571e-16
ASV25	1	0.985610760609162	1.01459931239178	0	0
ASV2982	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV1392	1	1	1	0	0
ASV3973	55	55	0.0181818181818182	0	0.999999999999999
ASV3700	46	46	0.0217391304347826	0	0
ASV2309	39	39	0.0256410256410256	0	0
ASV2609	2	2	0.5	0	0
ASV3121	3	3	0.333333333333333	0	0
ASV1371	1	1	1	0	0
ASV1917	1	1	1	0	0
ASV960	55	55	0.0181818181818182	0	0.999999999999999
ASV273	2	1.94201662491045	0.257464325272219	2	0
ASV3298	46	46	0.0217391304347826	0	0
ASV3969	55	55	0.0181818181818182	0	1
ASV2953	5	5	0.2	0	0
ASV3257	39	39	0.0256410256410256	0	0
ASV1422	43	43	0.0232558139534884	0	6.75037054421473e-16
ASV2635	4	4	0.25	0	0
ASV1452	8	8	0.125	0	0
ASV3376	55	55	0.0181818181818182	0	1
ASV149	1	0.970588235294118	1.03030303030303	0	0
ASV3690	46	46	0.0217391304347826	0	0
ASV4243	39	39	0.0256410256410256	0	0
ASV2650	35	35	0.0285714285714286	0	0
ASV59	1	1	1	0	0
ASV50	1	1	1	0	0
ASV1438	2	1.97979589711327	0.10185204630041	0	0
ASV201	1	0.970588235294118	1.03030303030303	0	0
ASV2589	1	0.983738753675929	1.01653004546513	0	0
ASV997	7	7	0.142857142857143	0	0
ASV1413	43	43	0.0232558139534884	0	5.71185199895093e-16
ASV1421	4	4	0.25	0	0
ASV1711	8	8	0.125	0	0
ASV2550	3	3	0.333333333333333	0	0
ASV3633	2	2	0.5	0	0
ASV276	1	0.971008312455224	0.171642883514812	0	0
ASV1432	43	43	0.0232558139534884	0	6.75037054421473e-16
ASV2259	7	7	0.142857142857143	0	0
ASV937	6	5.93938769133981	0.0846155188193636	0	0
ASV1867	55	55	0.0181818181818182	0	1
ASV2948	2	1.97979589711327	0.10185204630041	0	0
ASV253	1	0.985610760609162	1.01459931239178	0	0
ASV895	45	45	0.0222222222222222	0	5.19259272631902e-17
ASV1370	43	43	0.0232558139534884	0	5.71185199895093e-16
ASV2271	39	39	0.0256410256410256	0	5.19259272631902e-17
ASV2950	45	45	0.0222222222222222	0	5.19259272631902e-17
ASV3655	46	46	0.0217391304347826	0	0
ASV3678	46	46	0.0217391304347826	0	0
ASV405	6	5.9274205171216	0.168707449912058	1	0
ASV342	2	1.98373875367593	0.504098636046188	0	0
ASV3985	55	55	0.0181818181818182	0	0.999999999999999
ASV1430	43	43	0.0232558139534884	0	4.67333345368712e-16
ASV1369	1	1	1	0	0
ASV2648	6	5.95959179422654	0.0724744871391589	0	0
ASV3993	55	55	0.0181818181818182	0	0.999999999999999
ASV243	1	1	1	0	0
ASV2776	5	4.95959179422654	0.0677619217375368	0	0
ASV1055	43	43	0.0232558139534884	0	4.15407418105522e-16
ASV3673	46	46	0.0217391304347826	0	5.19259272631902e-17
ASV280	2	2	0.5	0	0
ASV1842	55	55	0.0181818181818182	0	1
ASV1881	55	55	0.0181818181818182	0	0.999999999999999
ASV441	1	0.970588235294118	0.343434343434343	0	0
ASV2266	46	46	0.0217391304347826	0	0
ASV2629	10	9.81816307401944	0.10185204630041	10	0
ASV1155	39	39	0.0256410256410256	0	0
ASV438	2	2	0.5	0	0
ASV1535	1	0.985610760609162	1.01459931239178	0	0
ASV1851	2	2	0.5	0	0
ASV32	5	4.94244304243665	0.144641093126934	0	0
ASV156	1	1	1	0	0
ASV2977	45	45	0.0222222222222222	0	2.07703709052761e-16
ASV131	1	0.985610760609162	1.01459931239178	0	0
ASV238	4	4	0.25	0	0
ASV3622	46	46	0.0217391304347826	0	0
ASV2649	35	35	0.0285714285714286	0	0
ASV1508	4	3.97979589711327	0.12659863237109	0	0
ASV2976	6	6	0.166666666666667	0	0
ASV4328	39	39	0.0256410256410256	0	0
ASV1869	39	39	0.0256410256410256	0	0
ASV336	2	1.97122152121832	0.507299656195892	1	0
ASV3689	46	46	0.0217391304347826	0	0
ASV3683	46	46	0.0217391304347826	0	0
ASV1428	1	1	1	0	0
ASV1104	4	3.97979589711327	0.101434576230097	0	0
ASV3963	55	55	0.0181818181818182	0	0.999999999999999
ASV2557	5	5	0.2	0	0
ASV1014	1	0.971008312455224	1.02985730108887	0	0
ASV236	39	39	0.0256410256410256	0	0
ASV3629	46	46	0.0217391304347826	0	0
ASV36	1	1	1	0	0
ASV509	1	1	1	0	0
ASV4062	7	7	0.142857142857143	0	0
ASV403	2	1.96747750735186	0.254132511366282	0	0
ASV471	6	6	0.166666666666667	0	0
ASV1470	43	43	0.0232558139534884	0	3.63481490842332e-16
ASV1387	43	43	0.0232558139534884	0	4.67333345368712e-16
ASV212	43	43	0.0232558139534884	0	3.11555563579141e-16
ASV1379	43	43	0.0232558139534884	0	4.67333345368712e-16
ASV154	1	0.985610760609162	1.01459931239178	0	0
ASV1395	1	1	1	0	0
ASV4251	39	39	0.0256410256410256	0	0
ASV884	4	4	0.25	0	0
ASV47	6	5.95959179422654	0.0724744871391589	0	0
ASV4244	39	39	0.0256410256410256	0	0
