	LYL7	LYL8	LYL9	LYL10	LYL11	LYL12	Abundance	Type	phylum	class	order	family	genus	species
ASV3738	0	0	0	0	0	0.000572984	9.54973E-05	Pro	p__Conosa	c__Variosea	o__ATCC50593-Flamella-WIM80-lineage	f__Flamella-lineage	g__Flamella-lineage_X	s__Flamella-lineage_X_sp.
ASV2339	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV1716	0	0.000143246	0	0	0	0	2.38743E-05	Pro	p__Lobosa	c__Lobosa_X	o__Centramoebida	f__Acanthamoebidae	g__Acanthamoeba	s__Acanthamoeba_echinulata
ASV2992	0	0	0	0.00071623	0	0	0.000119372	Pro	p__Cercozoa	c__Filosa-Thecofilosea	o__unclassified_c__Filosa-Thecofilosea	f__unclassified_c__Filosa-Thecofilosea	g__unclassified_c__Filosa-Thecofilosea	s__unclassified_c__Filosa-Thecofilosea
ASV1934	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Thecofilosea	o__Cryomonadida	f__Rhogostoma-lineage	g__Rhogostoma-lineage_X	s__Rhogostoma-lineage_X_sp.
ASV43	0.008881249	0.003437903	0.009883971	0.001862197	0.00673256	0.006302822	0.00618345	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandonidae_X	s__Sandonidae_X_sp.
ASV356	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Filosa-Sarcomonadea_X	f__Sainouridae	g__Helkesimastix	s__Helkesimastix_marina
ASV4699	0	0	0	0	0	0	0	Pro	p__Eukaryota_XX	c__Eukaryota_XXX	o__Eukaryota_XXXX	f__Eukaryota_XXXXX	g__Eukaryota_XXXXXX	s__Eukaryota_XXXXXX_sp.
ASV60	0.00601633	0	0.002864919	0.006875806	0.005729838	0.001718951	0.003867641	Pro	p__Dinophyta	c__Dinophyceae	o__Dinophyceae_X	f__Dinophyceae_XX	g__Brandtodinium	s__Brandtodinium_nutricula
ASV3283	0	0	0	0	0.001575705	0.002148689	0.000620732	Pro	p__Discoba	c__Heterolobosea	o__Heterolobosea_X	f__Heterolobosea_XX	g__Heterolobosea_XXX	s__Heterolobosea_XXX_sp.
ASV1598	0	0.000286492	0	0	0	0	4.77487E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Filosa-Sarcomonadea_X	f__Sainouridae	g__Helkesimastix	s__Helkesimastix_marina
ASV1665	0	0.000429738	0	0	0	0	7.1623E-05	Pro	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	s__Nolandellidae_X_sp.
ASV3245	0	0	0	0.000143246	0	0	2.38743E-05	Pro	p__Lobosa	c__Lobosa-G1	o__Lobosa-G1_X	f__Lobosa-G1_XX	g__Lobosa-G1_XXX	s__Lobosa-G1_XXX_sp.
ASV1291	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Thecofilosea	o__Cryomonadida	f__Rhogostoma-lineage	g__Rhogostoma-lineage_X	s__Rhogostoma-lineage_X_sp.
ASV4664	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Paracercomonas	s__unclassified_g__Paracercomonas
ASV4443	0	0	0	0	0.000143246	0	2.38743E-05	Pro	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	s__unclassified_k__Opisthokonta
ASV1916	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Mb5C-lineage	g__Mb5C-lineage_X	s__Mb5C-lineage_X_sp.
ASV2491	0.000143246	0	0	0	0	0.000286492	7.1623E-05	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__WIM-1-lineage	g__WIM-1-lineage_X	s__WIM-1-lineage_X_sp.
ASV4020	0	0	0.00071623	0	0	0	0.000119372	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__Cercozoa_XXXX_sp.
ASV841	0	0.00143246	0	0	0	0	0.000238743	Pro	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__unclassified_o__Hypotrichia	g__unclassified_o__Hypotrichia	s__unclassified_o__Hypotrichia
ASV2308	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__unclassified_o__Glissomonadida	g__unclassified_o__Glissomonadida	s__unclassified_o__Glissomonadida
ASV1189	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	s__unclassified_g__Neoheteromita
ASV994	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	s__Euglyphida_XX_sp.
ASV3048	0	0	0	0.000286492	0	0	4.77487E-05	Pro	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	s__unclassified_k__Opisthokonta
ASV2585	0.001718951	0	0	0.004010887	0	0	0.000954973	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV4447	0	0	0	0	0.000429738	0	7.1623E-05	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV1604	0	0.000286492	0	0	0	0	4.77487E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__unclassified_f__Cercomonadidae	s__unclassified_f__Cercomonadidae
ASV1552	0	0.00071623	0	0	0	0	0.000119372	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__Cercozoa_XXXX_sp.
ASV232	0.00143246	0.002721673	0	0	0.003294657	0	0.001241465	Pro	p__Cercozoa	c__Filosa-Imbricatea	o__Euglyphida	f__Euglyphida_X	g__Euglyphida_XX	s__Euglyphida_XX_sp.
ASV184	0.002005443	0	0.002578427	0.001718951	0.001718951	0.002435181	0.001742826	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Penardia-lineage	g__Penardia-lineage_X	s__Penardia-lineage_X_sp.
ASV4788	0	0	0	0	0	0	0	Pro	p__Mesomycetozoa	c__Ichthyosporea	o__Ichthyosphonida	f__unclassified_o__Ichthyosphonida	g__unclassified_o__Ichthyosphonida	s__unclassified_o__Ichthyosphonida
ASV1768	0	0.000143246	0	0	0	0	2.38743E-05	Pro	p__Lobosa	c__Tubulinea	o__Euamoebida	f__LOS7NI-lineage	g__Ptolemeba	s__Ptolemeba_bulliensis
ASV4573	0	0	0	0	0.000286492	0	4.77487E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__unclassified_f__Cercomonadidae	s__unclassified_f__Cercomonadidae
ASV3944	0	0	0.002578427	0	0	0	0.000429738	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV4247	0	0	0	0	0.002148689	0	0.000358115	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	s__unclassified_f__Sandonidae
ASV3646	0	0	0	0	0	0.001145968	0.000190995	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	s__unclassified_f__Sandonidae
ASV721	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	s__Neoheteromita_caudratti
ASV3350	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Filamoebidae	g__Filamoeba	s__unclassified_g__Filamoeba
ASV3393	0	0	0	0	0	0	0	Pro	p__Lobosa	c__Tubulinea	o__Euamoebida	f__LOS7NI-lineage	g__LOS7NI-lineage_X	s__LOS7NI-lineage_X_sp.
ASV1437	0	0.001289214	0	0	0	0	0.000214869	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	s__Leptophryidae_X_sp.
ASV1123	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV4570	0	0	0	0	0.000143246	0	2.38743E-05	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Filamoebidae	g__Filamoeba	s__Filamoeba_sinensis
ASV4744	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV383	0	0.001002722	0	0	0	0	0.00016712	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV447	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__WIM-1-lineage	g__WIM-1-lineage_X	s__WIM-1-lineage_X_sp.
ASV3028	0	0	0	0.00071623	0	0	0.000119372	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__unclassified_g__Cercozoa_XXXX
ASV4390	0	0	0	0	0.000143246	0	2.38743E-05	Pro	p__Lobosa	c__Tubulinea	o__Euamoebida	f__LOS7NI-lineage	g__unclassified_f__LOS7NI-lineage	s__unclassified_f__LOS7NI-lineage
ASV1093	0	0.000143246	0	0	0.001862197	0	0.000334241	Pro	p__Ciliophora	c__Oligohymenophorea	o__Scuticociliatia	f__Scuticociliatia_X	g__Scuticociliatia_XX	s__Scuticociliatia_XX_sp.
ASV2821	0.000286492	0	0.000572984	0.000429738	0	0	0.000214869	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Vampyrellida_X	g__Thalassomyxa	s__Thalassomyxa_sp.
ASV3942	0	0	0.002435181	0	0	0	0.000405864	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	s__Eocercomonas_ramosa
ASV1304	0	0	0	0	0	0	0	Pro	p__Lobosa	c__Lobosa_X	o__Centramoebida	f__Balamuthiidae	g__Balamuthiidae_X	s__Balamuthiidae_X_sp.
ASV1127	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Filamoebidae	g__Filamoeba	s__Filamoeba_sp.
ASV4018	0	0	0.00071623	0	0	0	0.000119372	Pro	p__Lobosa	c__Tubulinea	o__Echinamoebida	f__Vermamoebidae	g__Vermamoeba	s__unclassified_g__Vermamoeba
ASV4528	0	0	0	0	0.000143246	0	2.38743E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__unclassified_o__Cercomonadida	g__unclassified_o__Cercomonadida	s__unclassified_o__Cercomonadida
ASV3680	0	0	0	0	0	0.001145968	0.000190995	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__unclassified_f__Cercomonadidae	s__unclassified_f__Cercomonadidae
ASV4361	0	0	0	0	0.000572984	0	9.54973E-05	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Penardia-lineage	g__Penardia-lineage_X	s__Penardia-lineage_X_sp.
ASV1185	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__Cercozoa_XXXX_sp.
ASV1734	0	0.000286492	0	0	0	0	4.77487E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	s__unclassified_f__Sandonidae
ASV4746	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV2413	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV1573	0	0.000429738	0	0	0.000286492	0	0.000119372	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__Cercozoa_XXXX_sp.
ASV4665	0	0	0	0	0	0	0	Pro	p__Ciliophora	c__Litostomatea	o__Haptoria	f__unclassified_o__Haptoria	g__unclassified_o__Haptoria	s__unclassified_o__Haptoria
ASV4576	0	0	0	0	0.000286492	0	4.77487E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Eocercomonas	s__Eocercomonas_ramosa
ASV4038	0	0	0.000429738	0	0	0	7.1623E-05	Pro	p__Cercozoa	c__Filosa-Thecofilosea	o__Filosa-Thecofilosea_X	f__Filosa-Thecofilosea_XX	g__Filosa-Thecofilosea_XXX	s__unclassified_g__Filosa-Thecofilosea_XXX
ASV3558	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV4798	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV1146	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	s__unclassified_g__Neoheteromita
ASV622	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__Cercomonas	s__Cercomonas_edax
ASV830	0	0	0	0	0	0.000286492	4.77487E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	s__Neoheteromita_caudratti
ASV3997	0	0	0.000859476	0	0	0	0.000143246	Pro	p__Ciliophora	c__Colpodea	o__Platyophryida	f__Sorogenidae	g__unclassified_f__Sorogenidae	s__unclassified_f__Sorogenidae
ASV267	0	0.002578427	0.002291935	0.001862197	0.001145968	0.001289214	0.001527957	Pro	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	s__Nolandellidae_X_sp.
ASV1628	0	0.000572984	0	0	0	0	9.54973E-05	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV2607	0.001145968	0	0.004440625	0	0.002005443	0.001002722	0.00143246	Pro	p__Ciliophora	c__Colpodea	o__Platyophryida	f__Platyophryida_X	g__Kuklikophrya	s__Kuklikophrya_ougandae
ASV2994	0	0	0	0.000429738	0	0	7.1623E-05	Pro	p__Cercozoa	c__Filosa-Imbricatea	o__Thaumatomonadida	f__Thaumatomonadidae	g__Thaumatomonas	s__unclassified_g__Thaumatomonas
ASV2980	0	0	0	0.001289214	0	0	0.000214869	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Glissomonadida_X	g__Glissomonadida_XX	s__Glissomonadida_XX_sp.
ASV39	0.003008165	0	0	0	0	0	0.000501361	Pro	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Flabellulidae	g__Flabellula	s__Flabellula_citata
ASV3999	0	0	0.00143246	0	0	0	0.000238743	Pro	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	s__unclassified_k__Opisthokonta
ASV2238	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Cercomonadidae	g__unclassified_f__Cercomonadidae	s__unclassified_f__Cercomonadidae
ASV1591	0	0.000286492	0.000286492	0	0	0	9.54973E-05	Pro	p__Lobosa	c__Tubulinea	o__Nolandida	f__Nolandellidae	g__Nolandellidae_X	s__Nolandellidae_X_sp.
ASV3274	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	s__Leptophryidae_X_sp.
ASV1751	0	0.000429738	0	0	0	0	7.1623E-05	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__Cercozoa_XXXX_sp.
ASV86	0.003581149	0.004870362	0.005443346	0.006446068	0.003867641	0.015613809	0.006637063	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Leptophryidae	g__Leptophryidae_X	s__Leptophryidae_X_sp.
ASV1977	0	0	0	0	0	0	0	Pro	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	s__unclassified_k__Opisthokonta
ASV3166	0	0	0	0.000286492	0	0	4.77487E-05	Pro	p__Ciliophora	c__Colpodea	o__Cyrtolophosidida	f__Cyrtolophosididae	g__Cyrtolophosididae_X	s__Cyrtolophosididae_X_sp.
ASV4631	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__Group-Te	s__Group-Te_sp.
ASV4700	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Vampyrellida_X	g__unclassified_f__Vampyrellida_X	s__unclassified_f__Vampyrellida_X
ASV3798	0	0	0	0	0	0.000286492	4.77487E-05	Pro	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	s__unclassified_k__Opisthokonta
ASV3754	0	0	0	0	0	0.000572984	9.54973E-05	Pro	p__Dinophyta	c__unclassified_p__Dinophyta	o__unclassified_p__Dinophyta	f__unclassified_p__Dinophyta	g__unclassified_p__Dinophyta	s__unclassified_p__Dinophyta
ASV225	0.001575705	0	0.002148689	0.002291935	0.003008165	0	0.001504083	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__Teretomonas	s__Teretomonas_rotunda
ASV4386	0	0	0	0	0.000143246	0	2.38743E-05	Pro	p__Lobosa	c__Tubulinea	o__Leptomyxida	f__Leptomyxidae	g__Ripidomyxa	s__Ripidomyxa_sp.
ASV3987	0	0	0.001002722	0	0	0	0.00016712	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV3205	0	0	0	0.000143246	0	0	2.38743E-05	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	s__Neoheteromita_caudratti
ASV73	0.005156854	0.008738003	0.012462398	0.00673256	0.011173184	0.005156854	0.008236642	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Sandonidae_X	s__Sandonidae_X_sp.
ASV4421	0	0	0	0	0.000286492	0	4.77487E-05	Pro	p__Ciliophora	c__Colpodea	o__Colpodida	f__Colpodidae	g__unclassified_f__Colpodidae	s__unclassified_f__Colpodidae
ASV4875	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__unclassified_f__Sandonidae	s__unclassified_f__Sandonidae
ASV675	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Pansomonadida	f__Agitatidae	g__Agitata	s__unclassified_g__Agitata
ASV4715	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Granofilosea	o__Limnofilida	f__Limnofilidae	g__Limnofilidae_X	s__Limnofilidae_X_sp.
ASV4701	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV1325	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Paracercomonas	s__Paracercomonas_vonderheydeni
ASV1769	0	0.000286492	0	0	0	0	4.77487E-05	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV1478	0	0.000572984	0	0	0	0.002291935	0.000477487	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Schizoplasmodiids	g__unclassified_f__Schizoplasmodiids	s__unclassified_f__Schizoplasmodiids
ASV1474	0	0.001145968	0	0	0	0	0.000190995	Pro	p__Ciliophora	c__Colpodea	o__Cyrtolophosidida	f__Cyrtolophosididae	g__Cyrtolophosididae_X	s__Cyrtolophosididae_X_sp.
ASV4366	0	0	0	0	0.000429738	0	7.1623E-05	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV1907	0	0	0	0	0.000286492	0	4.77487E-05	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__WIM1-lineage	g__WIM1-lineage_X	s__WIM1-lineage_X_sp.
ASV2599	0.00143246	0	0	0	0.000859476	0	0.000381989	Pro	p__Conosa	c__Variosea	o__ATCC50593-Flamella-WIM80-lineage	f__WIM80-lineage	g__WIM80-lineage_X	s__WIM80-lineage_X_sp.
ASV1065	0.00071623	0	0	0	0	0	0.000119372	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Allapsidae	g__unclassified_f__Allapsidae	s__unclassified_f__Allapsidae
ASV1106	0	0	0	0	0	0	0	Pro	p__Malawimonadidae	c__Malawimonadidae_X	o__Malawimonadidae_XX	f__Malawimonadidae_XXX	g__Malawimonas	s__Malawimonas_jakobiformis
ASV2701	0.000572984	0	0	0	0	0	9.54973E-05	Pro	p__Ciliophora	c__Oligohymenophorea	o__Sessilida	f__Vorticellidae	g__unclassified_f__Vorticellidae	s__unclassified_f__Vorticellidae
ASV3287	0	0	0	0	0	0	0	Pro	p__Lobosa	c__Lobosa_X	o__Centramoebida	f__Balamuthiidae	g__Balamuthiidae_X	s__Balamuthiidae_X_sp.
ASV3439	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV358	0	0.00071623	0	0	0	0	0.000119372	Pro	p__Cercozoa	c__Cercozoa_X	o__Cercozoa_XX	f__Cercozoa_XXX	g__Cercozoa_XXXX	s__Cercozoa_XXXX_sp.
ASV899	0.000286492	0	0	0.001145968	0	0	0.000238743	Pro	p__Discoba	c__Heterolobosea	o__Heterolobosea_X	f__Gruberellidae	g__Stachyamoeba	s__Stachyamoeba_sp.
ASV3661	0	0	0	0	0	0.001289214	0.000214869	Pro	p__Ciliophora	c__Colpodea	o__Cyrtolophosidida	f__Cyrtolophosididae	g__Cyrtolophosididae_X	s__Cyrtolophosididae_X_sp.
ASV1621	0	0.000429738	0.000286492	0	0	0	0.000119372	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV3467	0	0	0	0	0	0	0	Pro	p__unclassified_k__Opisthokonta	c__unclassified_k__Opisthokonta	o__unclassified_k__Opisthokonta	f__unclassified_k__Opisthokonta	g__unclassified_k__Opisthokonta	s__unclassified_k__Opisthokonta
ASV4332	0	0	0	0	0.000572984	0	9.54973E-05	Pro	p__Ciliophora	c__Spirotrichea	o__Hypotrichia	f__unclassified_o__Hypotrichia	g__unclassified_o__Hypotrichia	s__unclassified_o__Hypotrichia
ASV849	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__ATCC50593-Flamella-WIM80-lineage	f__Flamella-lineage	g__Flamella	s__unclassified_g__Flamella
ASV4841	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__unclassified_p__Cercozoa	o__unclassified_p__Cercozoa	f__unclassified_p__Cercozoa	g__unclassified_p__Cercozoa	s__unclassified_p__Cercozoa
ASV1182	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Thecofilosea	o__Cryomonadida	f__Rhogostoma-lineage	g__Rhogostoma-lineage_X	s__Rhogostoma-lineage_X_sp.
ASV1081	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Endomyxa	o__Vampyrellida	f__Vampyrellida_X	g__Thalassomyxa	s__Thalassomyxa_sp.
ASV4002	0	0	0.000859476	0	0	0	0.000143246	Pro	p__Ciliophora	c__Oligohymenophorea	o__Scuticociliatia	f__Scuticociliatia_X	g__Scuticociliatia_XX	s__Scuticociliatia_XX_sp.
ASV78	0	0	0.002148689	0.008738003	0.004154133	0	0.002506804	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__unclassified_o__Variosea_X	g__unclassified_o__Variosea_X	s__unclassified_o__Variosea_X
ASV3382	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Granofilosea	o__Filosa-Granofilosea_X	f__Novel-Gran-6	g__Novel-Gran-6_X	s__Novel-Gran-6_X_sp.
ASV500	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Cercomonadida	f__Paracercomonadidae	g__Paracercomonas	s__unclassified_g__Paracercomonas
ASV2004	0	0	0	0	0	0	0	Pro	p__Cercozoa	c__Endomyxa-Phytomyxea	o__Plasmodiophorida	f__Polymyxa-lineage	g__Polymyxa-lineage_X	s__Polymyxa-lineage_X_sp.
ASV4614	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Phalansteriidae	g__Phalansterium	s__unclassified_g__Phalansterium
ASV2967	0	0	0.001862197	0.00143246	0	0	0.000549109	Pro	p__Ciliophora	c__Litostomatea	o__Haptoria	f__Haptoria_X	g__Haptoria_XX	s__Haptoria_XX_sp.
ASV2204	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV7	0.026357255	0.026500501	0.036957456	0.021486893	0.022776107	0.013035382	0.024518932	Pro	p__Cercozoa	c__Filosa-Sarcomonadea	o__Glissomonadida	f__Sandonidae	g__Neoheteromita	s__unclassified_g__Neoheteromita
ASV3416	0	0	0	0	0	0	0	Pro	p__Conosa	c__Variosea	o__Variosea_X	f__Variosea_XX	g__Variosea_XXX	s__Variosea_XXX_sp.
ASV2595	0.001575705	0	0	0	0	0	0.000262618	Pro	p__Ciliophora	c__Phyllopharyngea	o__Cyrtophoria	f__Chilodonellidae	g__Chilodonellidae_X	s__Chilodonellidae_X_sp.
